Date,User,Message
2020-09-07 09:23:41,"공지봇_9min","*** 공 지 사 항 ***
 
1. 입장 시 바로 인사/소개 없으면 강퇴입니다.
   ㄴ 사용언어, 서비스, 회사, 직군, 업무, 취준생, 예비 개발자, 학생 등 자신을 나타낼 수 있는 말로 소개해주시면 됩니다.
 
2. 광고/구인구직 모두 운영진과 상의 후 진행 필수, 개인 봇 상의 없이 진행할 경우 강퇴입니다.
 
3. 논쟁거리 또는 불특정 다수를 불편하게 하는 말은 삼가주세요.
 
4. 재입장 시에도 소개 필수입니다.
 
5. 닉네임은 최대한 중복을 피해서 작성 부탁드립니다.
   (. , - 등등 호칭하기 힘든 닉네임은 피해 주세요.)"
2020-09-07 09:24:02,"뷰리니","안녕하세요 뷰 공부하는 취준생입니다!"
2020-09-07 09:24:50,"뷰리니","궁긍한게 있는데 프론트엔드에서 필요한 cs지식에는 뭐가 있을까요??"
2020-09-07 09:28:33,"Chris","너무 광범위해서 ㅎㅎ cs는 많이알면 알수록 좋죠"
2020-09-07 09:29:05,"Chris","문학공부하시는데 한국 문법 필요한게 뭐있나요 정도의 질문이라"
2020-09-07 09:29:11,"하민","https://github.com/gyoogle/tech-interview-for-developer#-computer-science"
2020-09-07 09:29:15,"Chris","짬날때마다 하나씩 보시는걸 추천드립니다"
2020-09-07 09:29:20,"하민","규글 정보를 참조해보세용"
2020-09-07 09:29:33,"FreeVue(홍성준)","규~글"
2020-09-07 09:31:42,"뷰리니","와 감사합니다!!"
2020-09-07 09:35:08,"뷰리니","보내주신 링크 보면 REST API는 Web으로 분류되어있긴 한데 REST API도 CS지식에 포함될 수 있을까요??"
2020-09-07 09:35:29,"하민","음 굳이 하자면 CS 에 들어갈 수도 있겠죠"
2020-09-07 09:35:53,"뷰리니","그렇군요.. 감사합니다!!"
2020-09-07 09:36:02,"카카루","CS 지식이 뭔가요??"
2020-09-07 09:36:22,"제이지","컴퓨터사리엉스"
2020-09-07 09:36:29,"카카루","범위요"
2020-09-07 09:36:37,"하민","범위?"
2020-09-07 09:36:39,"카카루","넹"
2020-09-07 09:36:43,"하민","어떤 범위용?"
2020-09-07 09:36:48,"카카루","구분이 되나요???"
2020-09-07 09:36:54,"하민","어떤 구분이요?"
2020-09-07 09:37:00,"카카루","저런 식으로"
2020-09-07 09:37:03,"카카루","웹에서의 CS 지식?"
2020-09-07 09:37:52,"하민","""컴퓨터 과학"" 이니"
2020-09-07 09:38:03,"하민","프론트엔드 개발에 필요한"
2020-09-07 09:38:11,"하민","기초 부터 응용까지의 개념들이 포함될 수 있죠"
2020-09-07 09:38:19,"카카루","흠.. 어렵네"
2020-09-07 09:38:31,"뷰리니","그러게요ㅠㅠ"
2020-09-07 09:38:47,"Monkey","전 비전공잔데 cs지식이라 하면"
2020-09-07 09:39:13,"Monkey","뭔가 떠오르는 단어가 자료구조밖에 없네요"
2020-09-07 09:39:51,"하민","사실 억지좀 부리면"
2020-09-07 09:39:58,"하민","대부분의 지식들을 전부"
2020-09-07 09:40:09,"하민","cs 로 소개할 수 있을지도.."
2020-09-07 09:40:31,"Chris","정답"
2020-09-07 09:40:50,"Chris","코딩이 결국 이론의 구현체이니"
2020-09-07 09:41:07,"Chris","근간을이루는 이론인 cs가 전부라고할수있습니다 ㅋ"
2020-09-07 09:44:48,"퇴사각재는중","안녕하세요 은행에서 화면 만드는 개발자입니다"
2020-09-07 09:44:54,"문성주","안녕하세요"
2020-09-07 09:44:57,"퇴사각재는중","화면이 3천개라"
2020-09-07 09:45:01,"문성주","쿠버네티스 깎는 엔지니어입니다 살려주세요"
2020-09-07 09:45:09,"하민","3천개..."
2020-09-07 09:45:10,"카카루","k8s"
2020-09-07 09:45:12,"호수","ㄷㄷ"
2020-09-07 09:45:18,"퇴사각재는중","셀레니움을 도입하여 ui테스트를 하려고 하는데요"
2020-09-07 09:45:19,"카카루","R.I.P"
2020-09-07 09:45:26,"하민","갑자기 3천개 모두 폰트바뀌면 어떻게 되나여?"
2020-09-07 09:45:32,"퇴사각재는중","네"
2020-09-07 09:45:34,"퇴사각재는중","지금"
2020-09-07 09:45:40,"퇴사각재는중","계정과목코드가"
2020-09-07 09:45:44,"퇴사각재는중","12자리에서"
2020-09-07 09:45:49,"퇴사각재는중","13자리가 되어"
2020-09-07 09:45:54,"퇴사각재는중","다 바꾸고있는데"
2020-09-07 09:45:58,"호수","ㅗㅜㅑ"
2020-09-07 09:46:10,"하민","(기절)"
2020-09-07 09:46:11,"퇴사각재는중","스마트하게 일괄변경하고싶습니다"
2020-09-07 09:46:28,"하민","qawolf 는 어떠신가용"
2020-09-07 09:46:46,"퇴사각재는중","대충 정규식 때려박아서 maxlength=12를 13으로 바꾸긴했는데"
2020-09-07 09:46:48,"하민","사진"
2020-09-07 09:46:53,"퇴사각재는중","오류가 많더라구요"
2020-09-07 09:47:00,"하민","별도로 열리는 크롬을 그냥 사용하면"
2020-09-07 09:47:05,"하민","퍼펫티어 코드가 자동으로 짠"
2020-09-07 09:47:11,"하민","https://www.qawolf.com/"
2020-09-07 09:47:16,"퇴사각재는중","저게뭔가요"
2020-09-07 09:47:28,"하민","셀레니움 같은거 자동화해놓은거용"
2020-09-07 09:47:39,"퇴사각재는중","오호"
2020-09-07 09:47:49,"하민","원래 테스트코드 직접 짜야하잖아영"
2020-09-07 09:48:00,"퇴사각재는중","그렇지요"
2020-09-07 09:48:02,"하민","저거는 크롬에서 터치하고 타이핑하는거 녹화해서"
2020-09-07 09:48:09,"하민","그걸 소스 코드로 자동으로 입력해줘용"
2020-09-07 09:48:16,"퇴사각재는중","아하"
2020-09-07 09:48:20,"퇴사각재는중","매크로같은"
2020-09-07 09:48:26,"퇴사각재는중","그런것이네요"
2020-09-07 09:48:28,"하민","네네 매크로에용"
2020-09-07 09:48:47,"퇴사각재는중","그런데 제가 궁금한것이"
2020-09-07 09:48:59,"퇴사각재는중","은행이라 외부 인터넷이 안뚫려있어서"
2020-09-07 09:49:21,"퇴사각재는중","어떻게든 라이브러리를 포터블로 들고가야 하거든요"
2020-09-07 09:49:29,"하민","npm install ./localmodule"
2020-09-07 09:49:32,"하민","처럼"
2020-09-07 09:49:43,"하민","./ 로 상대경로로 노드모듈 설치가 되는걸 이용하심이"
2020-09-07 09:49:44,"너므해","하민님 모르는게 뭐시지..ㅋㅋㅋ"
2020-09-07 09:49:58,"퇴사각재는중","무식하게"
2020-09-07 09:50:08,"퇴사각재는중","pip의 경로에 있는거"
2020-09-07 09:50:08,"하민","npm 이나 git 에 올려져 있는 노드모듈 그냥 압축하셔서 반입 요구하셔도 될듯"
2020-09-07 09:50:13,"하민","pip?"
2020-09-07 09:50:17,"퇴사각재는중","그대로 복사해서 반입하면"
2020-09-07 09:50:18,"하민","파이파이썬?"
2020-09-07 09:50:31,"퇴사각재는중","아 셀레니움 기준으로요"
2020-09-07 09:50:46,"하민","셀레니움 노드버전도 있는데"
2020-09-07 09:50:55,"하민","어떤 구조의 셀레니움인가용"
2020-09-07 09:51:41,"퇴사각재는중","셀레니움을 그저 UI테스팅 툴로만 간단하게 이해하고 있구요"
2020-09-07 09:51:55,"퇴사각재는중","말씀해주신 wolf같은것들도"
2020-09-07 09:52:19,"퇴사각재는중","마찬가지로 로컬환경에서 개인적으로 테스트하고싶어요"
2020-09-07 09:52:24,"하민","네 근데"
2020-09-07 09:52:27,"하민","pip 면 파이선이잖아요"
2020-09-07 09:52:31,"퇴사각재는중","네"
2020-09-07 09:52:39,"하민","모듈을 오프라인으로 사용하시려는거면"
2020-09-07 09:52:46,"하민","저희가 어떤 언어군의 패키지인지 알아야"
2020-09-07 09:52:54,"하민","오프라인 모듈 설치 사용법이 좋을지"
2020-09-07 09:53:01,"하민","알려드리는게 가능할거 같아요"
2020-09-07 09:54:51,"Vue","Vue님이 들어왔습니다."
2020-09-07 09:54:51,"팬다 Jr.","방가워요 공지 확인 부탁드립니다"
2020-09-07 09:54:52,"공지봇_9min","*** 공 지 사 항 ***
 
1. 입장 시 바로 인사/소개 없으면 강퇴입니다.
   ㄴ 사용언어, 서비스, 회사, 직군, 업무, 취준생, 예비 개발자, 학생 등 자신을 나타낼 수 있는 말로 소개해주시면 됩니다.
 
2. 광고/구인구직 모두 운영진과 상의 후 진행 필수, 개인 봇 상의 없이 진행할 경우 강퇴입니다.
 
3. 논쟁거리 또는 불특정 다수를 불편하게 하는 말은 삼가주세요.
 
4. 재입장 시에도 소개 필수입니다.
 
5. 닉네임은 최대한 중복을 피해서 작성 부탁드립니다.
   (. , - 등등 호칭하기 힘든 닉네임은 피해 주세요.)"
2020-09-07 09:55:01,"퇴사각재는중","답변너무너무 감사합니다 테스팅 대상은 js와 html로 이루어진 erp구요
 python에서 해당 파일들을 파싱해서 특정결함이 존재하는지 확인하고자 하는 것입니다.
 
제가 뷰티풀soup 사용 경험이 있고 아무래도 문자열 다루고 파싱하는데에는 파이썬이 더 효율적이라 생각되어 굳이 파이썬으로 테스트하려는 것이구요"
2020-09-07 09:55:11,"하민님의 제자 마루","쀼"
2020-09-07 09:55:42,"Vue","Vue님이 나갔습니다."
2020-09-07 09:55:54,"하민","파이선도 pip 로컬설치가 되니"
2020-09-07 09:55:59,"하민","오프라인 설치 하시면 되겠네용"
2020-09-07 09:57:28,"퇴사각재는중","어떻게하면 좋을지 감이 안잡혔는데 오프라인으로 설치할수있는 방법이 자세하게 나와있네요 감사합니다 ㅎㅎ"
2020-09-07 10:00:09,"김성욱","모듈을 사용하기 위해서 import * as from ""./script.js"" 구문을 사용했습니다 그런데 이런 오류가 발생하는데 원인이 물까요? Uncaught SyntaxError: Cannot use import statement outside a module"
2020-09-07 10:00:20,"김성욱","모듈은 모듈에서만 사용할 수 있는것인가요?"
2020-09-07 10:13:28,"하민","웹팩?"
2020-09-07 10:13:37,"하민","웹팩 이슈거나 아니면"
2020-09-07 10:13:54,"하민","import 문법이 호환 안되는 환경이라던지?"
2020-09-07 10:15:16,"HelloWorld","Require로 바뀌시면 된지 될듯"
2020-09-07 10:15:41,"프늅","스크립트 타입이 모듈속성이 아닌가요?"
2020-09-07 10:18:56,"월가의늑대 / 29 / 서울 / 금융","월가의늑대 / 29 / 서울 / 금융님이 나갔습니다."
2020-09-07 10:20:11,"5년차","cgit 도 oauth 연동되나요?"
2020-09-07 10:20:19,"5년차","구글링해보니까 그런 정보는 안나와서요"
2020-09-07 10:20:34,"5년차","github만 oauth사용하도록 만들어놓은건가욤.."
2020-09-07 10:21:17,"5년차","모든 git 이 oauth사용가능한지 모르겠네요"
2020-09-07 10:31:49,"FreeVue(홍성준)","아으 일하기 싫어"
2020-09-07 10:34:15,"하민","사진"
2020-09-07 10:34:24,"하민","람다용 설정들 다 ./lambda 폴더 안에 격리 완료"
2020-09-07 10:34:25,"하민","후후후"
2020-09-07 10:34:36,"하민","틈새 람다"
2020-09-07 10:35:50,"붕어빵속붕어","프로젝트로 들어온지 얼마안되서 자가격리 시키는거에요?"
2020-09-07 10:35:55,"붕어빵속붕어","이모티콘"
2020-09-07 10:36:02,"하민","언제든 지울 수 있게…?"
2020-09-07 10:36:04,"검은곰","오와앙..."
2020-09-07 10:36:09,"하민","그리고"
2020-09-07 10:36:12,"하민","언제든 낑겨들어갈 수 있게"
2020-09-07 10:39:04,"하민","사진"
2020-09-07 10:39:09,"하민","설마 나중에 누가"
2020-09-07 10:39:17,"하민","람다람다 넉스트 플러그인을"
2020-09-07 10:39:25,"하민","프로젝트에 만들어서 넣어서 충돌나진 않겠지"
2020-09-07 10:39:49,"카카루","설마하면"
2020-09-07 10:39:51,"하민","그쯤가면 필연..."
2020-09-07 10:40:00,"카카루","언젠가 돌아오는..."
2020-09-07 10:40:54,"짜왕","비가 엄청내리네여 ㄷㄷ"
2020-09-07 10:41:06,"류웅","여기ㅡ지나갔음다 ㅋㅋ"
2020-09-07 10:43:06,"하민님의 제자 마루","뒤에 UUID를 붙여서..!"
2020-09-07 10:43:18,"하민","a113 붙여야징"
2020-09-07 10:44:17,"하민님의 제자 마루","사진"
2020-09-07 10:44:17,"하민","사진"
2020-09-07 10:44:34,"하민","잘 동작하는 용량 작은 케이스 드뎌 완성 후후"
2020-09-07 10:44:42,"하민","- A113 -"
2020-09-07 10:45:34,"자바스크립트잘하고싶어요","Vs code 테마뭔가요?"
2020-09-07 10:45:41,"하민","synthwave 84 임니당"
2020-09-07 10:45:42,"자바스크립트잘하고싶어요","멋있네요"
2020-09-07 10:45:45,"자바스크립트잘하고싶어요","아하"
2020-09-07 10:45:48,"자바스크립트잘하고싶어요","감사합니다"
2020-09-07 10:47:14,"Spring Boot JPA","악
9시 출근인데
지금 일어났네요.."
2020-09-07 10:47:15,"Spring Boot JPA","이모티콘"
2020-09-07 10:47:28,"하민","이모티콘"
2020-09-07 10:48:19,"5년차","자동 오전반차이신가요 ㅋㅋ"
2020-09-07 10:48:27,"Spring Boot JPA","아니용"
2020-09-07 10:48:29,"Spring Boot JPA","재택근무라"
2020-09-07 10:48:34,"Spring Boot JPA","아무도 몰라용"
2020-09-07 10:48:36,"Spring Boot JPA","이모티콘"
2020-09-07 10:48:38,"5년차","아.. 그럼 몰래 얼른접속하세용 ㅋㅋㅋ"
2020-09-07 10:49:11,"Spring Boot JPA","아하 일 안해도 아무도 몰라용"
2020-09-07 10:50:12,"올빼미","갓성비 직장"
2020-09-07 10:50:32,"Spring Boot JPA","222222222"
2020-09-07 10:51:29,"검은곰","일을 너무 잘해서 업무 시작하면 남들보다 신속하고 정확하게 처리하기때문에 아무도 일 안한줄 모르는 것"
2020-09-07 10:51:31,"검은곰","갱장해..."
2020-09-07 10:51:33,"검은곰","이모티콘"
2020-09-07 10:58:08,"올빼미","ㄷㄷ"
2020-09-07 11:00:18,"꿀드규","코딩용 노트북하나 장만하려하는데"
2020-09-07 11:00:48,"꿀드규","ssd 512g랑 램16기가 중"
2020-09-07 11:00:55,"꿀드규","램이더 중요한가요?"
2020-09-07 11:02:46,"Moozi","램이 젤 중요하져"
2020-09-07 11:03:38,"올빼미","둘다 좋으면 좋죠.."
2020-09-07 11:03:52,"하민님의 제자 마루","다다익램"
2020-09-07 11:06:35,"Hoon","램은"
2020-09-07 11:06:51,"Hoon","32 가시는걸 추천 합니다"
2020-09-07 11:07:06,"Hoon","저 16인데 좀 쪼들려요.."
2020-09-07 11:07:17,"류웅","다다익램"
2020-09-07 11:07:30,"류웅","근데 16기가인데도 은근 빨리참.."
2020-09-07 11:07:32,"하민","32 추천"
2020-09-07 11:07:38,"하민","다다다 익램"
2020-09-07 11:07:56,"류웅","vscode 웹 유투브 이래틀어놓으면 맥에서도 생각보다 엄청 안남는거같던데.."
2020-09-07 11:08:08,"류웅","32기가했어야했나"
2020-09-07 11:08:09,"Hoon","저장 장치는 sd라던지 외장이라던지 뭔가 대안이 있는데 램은 답이 없어요!"
2020-09-07 11:08:27,"류웅","램붙박이해놓은거랑 용량장난질은"
2020-09-07 11:08:36,"류웅","너무한거가타요..추가할수있도록해줘야지.."
2020-09-07 11:09:14,"Hoon","맥을 따보고 나니까.. 좀 이해가 가긴 했어요"
2020-09-07 11:11:20,"5년차 초보","요즘 윈도우도 램 온보드로 바꾸는 제품이 많아져서.."
2020-09-07 11:11:43,"류웅","온보드 막아줘..."
2020-09-07 11:11:55,"reactjs","reactjs님이 나갔습니다."
2020-09-07 11:12:05,"5년차 초보","4기가 온보드 해놓고 슬롯 하나주더라고요"
2020-09-07 11:12:19,"5년차 초보","최근에 르누아르 노트북살라고 봣었는데"
2020-09-07 11:12:20,"류웅","램이랑 용랑 온보드는"
2020-09-07 11:12:26,"류웅","진짜 너무한거같음 ㅠ"
2020-09-07 11:12:50,"류웅","용량까지는 뭐..그래"
2020-09-07 11:13:02,"류웅","대안이라도있지만"
2020-09-07 11:14:13,"티안","11월이 노트북 제일 저렴하대서 기다리는중입니다요..."
2020-09-07 11:14:21,"Spring Boot JPA","ㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸㄸ"
2020-09-07 11:15:21,"헤드워크","저기.."
2020-09-07 11:15:22,"헤드워크","event.target.style.backgroundColor"
2020-09-07 11:15:40,"헤드워크","이거에 대한 정보를 알려면 뭐라고 검색해야하나요?"
2020-09-07 11:16:06,"헤드워크","event.offsetX 이런식으로 객체의 프로퍼티에 한번만 접근하는건 봤어도 저렇게 여러번 접근하는건 첨봤습니다"
2020-09-07 11:17:06,"해외개발자희망","다들 시간관리 어케하시나요?! 좋은 어플같은거 있을까요 ㅋㅋ공부하는데 뭔가 흐르는대로 하는기분이라..사용하는 좋은 어플있으면 추천해주세요!"
2020-09-07 11:18:09,"yj","아 있었는데.."
2020-09-07 11:18:53,"코린이/서울","시간관리를 위해서 캘린더+스마트워치로 해볼라고 노력중인데 잘 안되네여..."
2020-09-07 11:19:44,"jrjung","event.target: https://developer.mozilla.org/ko/docs/Web/API/Event/target
style: https://developer.mozilla.org/ko/docs/Web/API/HTMLElement/style
backgroundColor: https://developer.mozilla.org/ko/docs/Web/CSS/background-color"
2020-09-07 11:20:17,"jrjung","체이닝 하나하나 파고들어야 합니당!"
2020-09-07 11:22:10,"리액트가즈아","역시 갓 MDN"
2020-09-07 11:22:42,"헤드워크","mdn 너무 보기가 어렵네요 번역을 해도.."
2020-09-07 11:22:47,"티안","혹시 상속 개념 들어보셨나요"
2020-09-07 11:22:57,"티안","그래도 계속 보게 되실거에요"
2020-09-07 11:23:03,"헤드워크","들어는 봤는데 잘 모르겠습니다"
2020-09-07 11:23:16,"티안","자바스크립트 기능에 관해선 MDN이 제일 잘 설명되어있어요"
2020-09-07 11:23:16,"헤드워크","객체안에 프로퍼티가 있고 함수는 메소드라 부른다 까지 압니다."
2020-09-07 11:23:22,"시원소바","모바일에서 css sprite  쓰시나요들 ??"
2020-09-07 11:23:28,"하민님의 제자 마루","객체 안의 프로퍼티가 객체인 경우"
2020-09-07 11:23:31,"헤드워크","그리고 저 backgroundColor 이거는 css 아닌가요?"
2020-09-07 11:23:44,"헤드워크","객체안의 프로퍼티가 객체인경우 상속인가요?"
2020-09-07 11:23:48,"하민님의 제자 마루","상속은 아닌데"
2020-09-07 11:23:57,"하민님의 제자 마루","객체 안의 프로퍼티가 객체니까"
2020-09-07 11:24:02,"하민님의 제자 마루","또 그 객체의 프로퍼티로 접근 가능한거죠"
2020-09-07 11:24:06,"티안","프로토타입 체이닝이 결국 상속을 흉내낸거라고 보는게 맞지않나요?"
2020-09-07 11:24:31,"헤드워크","event라는 객체 안에 target 객체가 있고 그 안에 backgroundcolor 라는 프로퍼티가 있는거네요"
2020-09-07 11:24:35,"하민님의 제자 마루","네 맞아요"
2020-09-07 11:24:36,"티안","네네네네"
2020-09-07 11:24:46,"티안","마루님 설명 잘해주시네요"
2020-09-07 11:24:58,"티안","이모티콘"
2020-09-07 11:25:01,"헤드워크","backgroundcolor는 그럼 css의 그것이 아니라 target이라는 객체에 있는 프로퍼티로써 css의 그것과 다른가요?"
2020-09-07 11:26:46,"하민","사진"
2020-09-07 11:26:46,"하민","커엽"
2020-09-07 11:26:52,"류웅","샵검색: #인사이드자바스크립트"
2020-09-07 11:26:55,"한음","님들"
2020-09-07 11:26:59,"류웅","이책을 빌려보십셔"
2020-09-07 11:26:59,"한음","제 노트북 사망데스.."
2020-09-07 11:27:07,"류웅","도움이 되실꺼같아여"
2020-09-07 11:27:49,"jrjung","그것은 요기! https://developer.mozilla.org/ko/docs/Web/API/CSS_Object_Model"
